id,student_id,course_id
1896,7752,141
1897,2671,137
1898,6108,133
1899,9196,175
1900,1044,92
1901,4410,146
1902,762,65
1903,6649,16
1904,8200,120
1905,4598,51
1906,1554,20
1907,4553,113
1908,8601,117
1909,8862,161
1910,8498,11
1911,3906,24
1912,8283,196
1913,881,124
1914,9447,150
1915,9482,172
1916,2983,43
1917,5191,173
1918,9870,181
1919,2340,121
1920,6502,42
1921,5521,24
1922,1966,167
1923,7262,9
1924,6302,12
1925,4047,117
1926,6724,40
1927,8439,38
1928,7703,173
1929,6500,21
1930,7723,137
1931,4804,30
1932,4996,7
1933,6474,169
1934,8349,158
1935,5117,82
1936,2324,165
1937,4241,63
1938,1836,28
1939,4213,54
1940,8297,71
1941,8359,33
1942,4599,38
1943,2459,136
1944,7096,33
1945,3286,141
1946,2456,111
1947,7811,177
1948,3422,33
1949,4283,155
1950,4181,159
1951,8786,125
1952,9428,87
1953,4801,143
1954,7294,148
1955,6322,108
1956,9468,8
1957,4967,56
1958,921,187
1959,3782,103
1960,2310,16
1961,6530,133
1962,2831,122
1963,630,161
1964,4064,83
1965,7056,193
1966,8242,186
1967,8901,189
1968,5191,66
1969,8915,40
1970,8128,96
1971,5296,170
1972,9415,140
1973,6465,2
1974,3801,177
1975,9874,86
1976,6745,152
1977,224,160
1978,9113,169
1979,7254,106
1980,6967,44
1981,3,173
1982,7154,134
1983,7323,111
1984,1804,128
1985,6257,88
1986,2608,171
1987,4793,123
1988,9272,19
1989,1326,145
1990,8793,195
1991,3900,186
1992,435,24
1993,4569,57
1994,7905,62
1995,3607,84
1996,3358,9
1997,4902,171
1998,4934,47
1999,6364,169
2000,5559,108
2001,2015,103
2002,3022,118
2003,7371,8
2004,2871,69
2005,2544,44
2006,4728,53
2007,3519,47
2008,898,172
2009,737,126
2010,4256,197
2011,6348,73
2012,1368,30
2013,5358,145
2014,6754,111
2015,752,55
2016,4838,26
2017,1538,86
2018,5630,55
2019,7436,188
2020,6720,165
2021,5213,150
2022,9494,32
2023,8498,168
2024,304,161
2025,5683,115
2026,734,40
2027,5401,110
2028,1949,98
2029,1361,159
2030,7013,145
2031,8587,19
2032,4831,138
2033,2408,54
2034,1774,22
2035,554,158
2036,494,38
2037,5813,95
2038,3441,113
2039,8648,75
2040,3419,152
2041,2841,53
2042,7735,174
2043,6180,173
2044,4427,173
2045,3204,190
2046,6744,118
2047,2850,91
2048,2001,25
2049,3699,19
2050,5922,179
2051,5627,29
2052,9962,30
2053,8694,184
2054,238,81
2055,6962,67
2056,7853,6
2057,4885,15
2058,8825,91
2059,8254,133
2060,1882,182
2061,7306,176
2062,5734,13
2063,3506,130
2064,198,108
2065,7127,158
2066,5336,89
2067,6682,46
2068,498,101
2069,7892,128
2070,6504,15
2071,3273,71
2072,2891,173
2073,9835,81
2074,8111,165
2075,6496,59
2076,8822,78
2077,1788,162
2078,9258,39
2079,9791,63
2080,606,161
2081,8408,149
2082,6949,49
2083,462,23
2084,8538,133
2085,4595,132
2086,2933,58
2087,5253,151
2088,2046,163
2089,9167,160
2090,5206,152
2091,9834,97
2092,9675,194
2093,2252,65
2094,7265,74
2095,6837,130
2096,1708,108
2097,9209,9
2098,6753,187
2099,8722,153
2100,8141,15
2101,3795,12
2102,1172,17
2103,5313,35
2104,1398,39
2105,6902,191
2106,8150,160
2107,3981,130
2108,401,54
2109,6980,165
2110,8276,87
2111,6490,99
2112,4250,58
2113,3646,9
2114,9836,154
2115,5497,115
2116,898,110
2117,5336,122
2118,5259,32
2119,4828,164
2120,282,154
2121,7202,110
2122,5775,9
2123,1110,41
2124,6191,105
2125,798,39
2126,5529,41
2127,7489,160
2128,5717,192
2129,5180,27
2130,8837,137
2131,2770,92
2132,6183,152
2133,7329,151
2134,5894,181
2135,4465,73
2136,7540,171
2137,1703,105
2138,4371,97
2139,2354,117
2140,422,104
2141,1915,78
2142,7750,33
2143,6799,47
2144,2212,197
2145,9217,113
2146,6838,67
2147,3331,150
2148,3360,36
2149,2018,75
2150,7392,73
2151,754,0
2152,977,176
2153,9274,129
2154,8224,9
2155,2196,145
2156,6643,36
2157,5114,153
2158,3860,159
2159,6416,103
2160,3214,170
2161,9104,157
2162,5323,147
2163,4523,149
2164,6244,162
2165,483,19
2166,9680,173
2167,9793,78
2168,9540,36
2169,8566,13
2170,6503,96
2171,8907,51
2172,9216,48
2173,3989,191
2174,8733,80
2175,1574,51
2176,2664,12
2177,7795,76
2178,389,114
2179,6688,125
2180,7345,125
2181,5493,160
2182,4197,109
2183,7698,198
2184,1186,57
2185,7314,112
2186,4904,127
2187,805,194
2188,51,119
2189,3352,61
2190,4552,162
2191,5458,118
2192,3412,108
2193,9152,124
2194,7097,12
2195,3621,27
2196,6320,42
2197,3177,127
2198,6830,158
2199,9178,14
2200,2385,34
2201,3741,188
2202,8009,156
2203,716,91
2204,2074,96
2205,8586,118
2206,867,55
2207,8404,170
2208,3692,42
2209,8120,115
2210,2766,53
2211,8338,64
2212,3855,28
2213,6483,191
2214,9001,42
2215,264,25
2216,2894,68
2217,7964,192
2218,7989,117
2219,5779,45
2220,6422,101
2221,7763,94
2222,2593,106
2223,4671,183
2224,9510,137
2225,7395,128
2226,6669,117
2227,7267,192
2228,3516,76
2229,9578,8
2230,8907,88
2231,1344,143
2232,1144,146
2233,8198,169
2234,8885,13
2235,3108,49
2236,3764,194
2237,4951,72
2238,7326,196
2239,6965,57
2240,1396,175
2241,2761,89
2242,4690,45
2243,4705,84
2244,8202,153
2245,2735,70
2246,9101,140
2247,1208,167
2248,5048,176
2249,1449,187
2250,8832,197
2251,3138,105
2252,7793,116
2253,2548,22
2254,7811,183
2255,565,77
2256,2634,100
2257,8118,151
2258,2712,189
2259,3346,191
2260,6807,156
2261,6189,144
2262,3034,53
2263,229,166
2264,7633,132
2265,8330,93
2266,6260,95
2267,9440,122
2268,6894,74
2269,8,13
2270,9814,57
2271,2796,77
2272,2517,107
2273,1274,49
2274,2651,123
2275,5664,83
2276,3606,190
2277,6186,167
2278,6515,180
2279,6477,132
2280,5035,195
2281,34,189
2282,3622,27
2283,7067,160
2284,3321,92
2285,4056,102
2286,2771,187
2287,4596,160
2288,4324,27
2289,9657,33
2290,1247,78
2291,9970,181
2292,7079,155
2293,6743,160
2294,9787,18
2295,2720,62
2296,4455,188
2297,5474,163
2298,8240,130
2299,9761,70
2300,4591,143
2301,2002,68
2302,4528,12
2303,1564,122
2304,7561,86
2305,524,89
2306,3803,7
2307,6476,154
2308,3668,116
2309,4918,45
2310,5837,43
2311,8972,143
2312,5511,77
2313,2765,29
2314,7938,5
2315,1692,122
2316,8882,199
2317,1604,108
2318,1844,187
2319,2960,140
2320,1769,56
2321,2326,27
2322,6427,187
2323,7784,156
2324,4688,76
2325,6786,89
2326,6518,173
2327,6078,116
2328,950,11
2329,8907,186
2330,2950,38
2331,9152,121
2332,1839,144
2333,9591,173
2334,5748,50
2335,1087,193
2336,5628,29
2337,6455,177
2338,4550,31
2339,5683,78
2340,6596,88
2341,6552,131
2342,5604,192
2343,6141,42
2344,7276,158
2345,5260,65
2346,1616,14
2347,5123,126
2348,5089,45
2349,2517,75
2350,2744,152
2351,8528,123
2352,619,162
2353,7455,3
2354,9547,170
2355,1256,80
2356,1490,148
2357,6979,37
2358,3084,187
2359,4361,148
2360,641,172
2361,6473,187
2362,4692,162
2363,4453,116
2364,3401,105
2365,6996,146
2366,1106,71
2367,4796,60
2368,2441,19
2369,8555,163
2370,7545,87
2371,9606,94
2372,9224,45
2373,280,73
2374,8785,194
2375,3644,171
2376,3261,71
2377,8491,183
2378,9995,110
2379,4636,121
2380,4654,43
2381,4857,96
2382,7147,126
2383,6764,82
2384,6109,52
2385,7343,54
2386,3042,131
2387,8874,151
2388,1405,30
2389,8628,149
2390,7729,24
2391,8174,162
2392,1340,175
2393,4575,75
2394,3985,134
2395,6652,90
2396,4789,31
2397,6296,23
2398,6026,48
2399,7163,19
2400,1618,114
2401,5349,154
2402,8811,197
2403,3181,140
2404,4799,9
2405,2977,179
2406,2589,115
2407,3296,112
2408,2317,189
2409,3131,97
2410,9399,141
2411,7432,166
2412,8701,80
2413,4762,186
2414,1259,78
2415,230,27
2416,200,86
2417,9959,140
2418,6864,35
2419,8341,66
2420,1354,50
2421,340,49
2422,7607,137
2423,1977,1
2424,5341,61
2425,2068,91
2426,2583,7
2427,6155,65
2428,8484,89
2429,7290,67
2430,5363,145
2431,3736,27
2432,4514,89
2433,8521,6
2434,6393,2
2435,4475,66
2436,7915,187
2437,9445,57
2438,9901,166
2439,5906,2
2440,9986,158
2441,1114,49
2442,8233,19
2443,4396,16
2444,8210,86
2445,2675,33
2446,6623,188
2447,5258,105
2448,9519,58
2449,8447,176
2450,2821,37
2451,4123,87
2452,1369,35
2453,5523,133
2454,9308,17
2455,2844,37
2456,3219,82
2457,6677,173
2458,6609,41
2459,5694,186
2460,9411,65
2461,5192,31
2462,88,71
2463,1497,77
2464,8168,195
2465,4969,109
2466,4994,60
2467,5307,21
2468,354,124
2469,5088,48
2470,8833,98
2471,9284,64
2472,6405,119
2473,6759,189
2474,1138,163
2475,5609,17
2476,2409,135
2477,7682,47
2478,4730,118
2479,9246,120
2480,5341,69
2481,1357,117
2482,6773,69
2483,1805,75
2484,9283,105
2485,512,107
2486,5622,5
2487,8999,46
2488,7842,191
2489,9150,51
2490,9771,3
2491,9556,9
2492,608,54
2493,1270,162
2494,5758,72
2495,6237,1
2496,7380,115
2497,9455,180
2498,7924,84
2499,8046,13
2500,5422,128
2501,9428,61
2502,9974,25
2503,9233,113
2504,3432,20
2505,1835,32
2506,7775,197
2507,6050,152
2508,5884,197
2509,6117,23
2510,7274,28
2511,8452,137
2512,428,155
2513,1573,15
2514,9445,113
2515,2817,148
2516,9186,152
2517,4900,125
2518,148,195
2519,6652,73
2520,2225,124
2521,3789,16
2522,7262,145
2523,1366,191
2524,628,188
2525,1547,56
2526,6519,47
2527,5017,127
2528,8333,140
2529,88,78
2530,9549,60
2531,4579,53
2532,6148,63
2533,1871,145
2534,5648,16
2535,3554,47
2536,4734,131
2537,1636,96
2538,7567,192
2539,7325,1
2540,326,59
2541,1557,114
2542,3986,113
2543,8757,103
2544,3661,146
2545,9574,197
2546,6437,173
2547,9415,21
2548,4411,121
2549,3713,159
2550,711,112
2551,6639,75
2552,7971,122
2553,2434,194
2554,6501,108
2555,8557,132
2556,5060,21
2557,4215,158
2558,2311,57
2559,5490,126
2560,9136,0
2561,6305,59
2562,2399,32
2563,7546,172
2564,105,188
2565,5752,28
2566,4768,133
2567,4163,91
2568,4692,48
2569,243,12
2570,2425,21
2571,2205,130
2572,604,23
2573,4646,180
2574,9601,138
2575,8769,58
2576,9734,10
2577,4340,96
2578,902,129
2579,5220,100
2580,8340,136
2581,6551,154
2582,5903,163
2583,9941,34
2584,4587,132
2585,6775,23
2586,6820,76
2587,8017,183
2588,40,164
2589,9386,40
2590,274,45
2591,1412,46
2592,8553,7
2593,8206,53
2594,8807,84
2595,814,20
2596,8738,4
2597,2873,140
2598,3042,114
2599,9914,164
2600,2777,75
2601,5147,137
2602,6630,160
2603,3182,83
2604,4562,110
2605,5489,64
2606,6801,6
2607,8177,186
2608,7476,54
2609,7182,109
2610,4867,126
2611,2073,129
2612,1268,24
2613,4352,73
2614,1099,95
2615,6249,67
2616,9308,44
2617,5898,188
2618,7616,56
2619,9262,93
2620,8673,97
2621,2686,108
2622,987,108
2623,9837,31
2624,7756,43
2625,466,77
2626,3692,153
2627,6742,140
2628,1516,13
2629,396,27
2630,3813,129
2631,7616,120
2632,8710,20
2633,2839,186
2634,8433,136
2635,6711,125
2636,9543,151
2637,8231,160
2638,2037,59
2639,4565,103
2640,6756,70
2641,6093,124
2642,3394,165
2643,6174,52
2644,3627,17
2645,7107,195
2646,5018,133
2647,8762,25
2648,1329,124
2649,2504,145
2650,8083,92
2651,5656,123
2652,8794,25
2653,90,16
2654,9271,114
2655,6995,68
2656,2580,159
2657,6996,51
2658,6883,54
2659,956,160
2660,1215,138
2661,2070,21
2662,8708,121
2663,4105,137
2664,9170,169
2665,8199,32
2666,6212,92
2667,3296,114
2668,1901,69
2669,8723,167
2670,837,30
2671,4516,85
2672,4756,133
2673,9005,92
2674,7847,41
2675,9886,159
2676,3009,74
2677,6127,65
2678,3681,149
2679,4624,141
2680,662,60
2681,711,49
2682,5835,93
2683,5979,111
2684,7716,177
2685,3970,188
2686,3556,186
2687,7939,187
2688,9858,143
2689,8120,55
2690,194,16
2691,9051,190
2692,2123,70
2693,6329,9
2694,3583,170
2695,3819,125
2696,4318,42
2697,5471,147
2698,4172,177
2699,8568,157
2700,2934,39
2701,9178,25
2702,3915,64
2703,7590,32
2704,1425,46
2705,2031,88
2706,5091,41
2707,411,186
2708,4787,40
2709,2212,1
2710,6660,54
2711,5064,156
2712,431,23
2713,703,127
2714,926,105
2715,3399,5
2716,4050,97
2717,3762,159
2718,7917,74
2719,1741,145
2720,82,18
2721,2507,112
2722,4555,105
2723,1695,153
2724,3416,89
2725,4930,19
2726,4611,106
2727,4103,154
2728,7451,43
2729,6450,5
2730,3625,177
2731,968,186
2732,3218,145
2733,7842,22
2734,5094,146
2735,9409,172
2736,258,141
2737,1606,119
2738,8858,176
2739,9367,75
2740,7240,121
2741,5553,157
2742,3907,138
2743,8112,123
2744,2455,87
2745,4918,151
2746,7465,179
2747,3702,54
2748,6695,192
2749,8994,147
2750,5471,178
2751,9719,164
2752,6944,187
2753,8919,96
2754,4609,51
2755,3162,21
2756,4265,181
2757,5135,38
2758,761,56
2759,6000,67
2760,5149,107
2761,7954,167
2762,3200,91
2763,2834,162
2764,4119,19
2765,4419,81
2766,3633,117
2767,5784,78
2768,5296,17
2769,6321,126
2770,7030,85
2771,9651,67
2772,8738,50
2773,3691,113
2774,1598,195
2775,3046,197
2776,5510,0
2777,7861,21
2778,6137,189
2779,7270,145
2780,6017,123
2781,8917,87
2782,2029,87
2783,7248,53
2784,6541,175
2785,2283,103
2786,1583,99
2787,8943,83
2788,4331,18
2789,6117,129
2790,5534,118
2791,6210,199
2792,7987,152
2793,3073,95
2794,1220,140
2795,731,144
2796,1931,111
2797,6253,112
2798,2255,168
2799,3410,101
2800,4465,11
2801,4281,125
2802,1649,166
2803,9592,30
2804,7121,65
2805,6064,140
2806,199,5
2807,6254,74
2808,1837,166
2809,6321,34
2810,5545,7
2811,2163,161
2812,2627,185
2813,9315,153
2814,4275,90
2815,158,54
2816,6594,52
2817,3881,114
2818,2463,14
2819,6334,169
2820,7066,194
2821,4240,36
2822,3628,60
2823,262,167
2824,1572,98
2825,579,156
2826,7519,80
2827,3359,123
2828,7458,152
2829,9431,199
2830,7497,178
2831,2673,153
2832,5356,174
2833,8920,123
2834,2286,126
2835,6779,160
2836,4183,115
2837,7513,3
2838,3152,60
2839,5795,53
2840,1854,97
2841,8245,25
2842,8424,76
2843,5101,57
2844,5813,194
2845,944,7
2846,2398,86
2847,7650,68
2848,164,131
2849,4032,46
2850,6092,176
2851,2424,145
2852,3777,148
2853,212,0
2854,567,6
2855,7502,168
2856,9397,44
2857,6011,39
2858,2477,131
2859,8216,113
2860,3603,176
2861,5675,101
2862,6254,6
2863,4718,142
2864,7642,154
2865,8362,58
2866,3936,171
2867,5867,153
2868,2362,145
2869,6105,110
2870,8633,34
2871,2592,37
2872,8190,114
2873,4973,77
2874,7680,91
2875,1812,170
2876,8421,107
2877,1398,123
2878,7601,146
2879,5195,139
2880,1978,23
2881,880,99
2882,1067,193
2883,9685,70
2884,6480,7
2885,2608,94
2886,6998,164
2887,7659,123
2888,3698,111
2889,1250,13
2890,726,96
2891,984,50
2892,2750,192
2893,9546,154
2894,1595,179
2895,9829,119
2896,3198,115
2897,7645,13
2898,6907,143
2899,314,105
2900,9579,175
2901,5150,150
2902,2087,67
2903,8795,187
2904,2929,12
2905,1112,100
2906,8497,17
2907,5809,14
2908,8335,128
2909,5636,74
2910,2040,19
2911,7829,77
2912,7460,114
2913,3361,108
2914,6364,198
2915,2053,130
2916,9278,77
2917,8863,61
2918,6959,120
2919,3935,90
2920,7501,70
2921,5707,143
2922,50,65
2923,1334,160
2924,8483,138
2925,7955,31
2926,719,196
2927,3220,198
2928,2340,125
2929,7589,181
2930,3896,100
2931,1724,7
2932,2224,38
2933,8044,191
2934,8502,165
2935,8523,10
2936,5484,27
2937,1744,104
2938,748,147
2939,9320,76
2940,6432,83
2941,8375,198
2942,3117,93
2943,5905,71
2944,3701,180
2945,1002,49
2946,3179,135
2947,1624,7
2948,1195,171
2949,1386,65
2950,3806,122
2951,1839,78
2952,4103,91
2953,7576,157
2954,6786,88
2955,3820,44
2956,7865,11
2957,9391,145
2958,8568,74
2959,9729,164
2960,9263,12
2961,2417,84
2962,4758,40
2963,832,174
2964,7321,141
2965,5825,104
2966,5283,89
2967,3335,75
2968,1893,159
2969,7760,188
2970,4849,121
2971,8878,17
2972,4986,150
2973,9724,26
2974,9088,188
2975,2816,29
2976,4621,68
2977,5914,190
2978,5089,6
2979,6364,76
2980,6923,20
2981,2223,148
2982,5055,130
2983,7136,35
2984,6142,86
2985,436,40
2986,5158,149
2987,2705,119
2988,5425,21
2989,9700,15
2990,5492,58
2991,5457,52
2992,7731,144
2993,4910,171
2994,4211,24
2995,5302,156
2996,4066,59
2997,8907,59
2998,7605,31
2999,6810,179
3000,6456,12
3001,9064,97
3002,2949,148
3003,1017,176
3004,9040,82
3005,7591,25
3006,9693,51
3007,5974,125
3008,3603,65
3009,8366,115
3010,6130,162
3011,5009,147
3012,8280,129
3013,6302,125
3014,8277,163
3015,2389,31
3016,4294,0
3017,9887,29
3018,9299,21
3019,1161,10
3020,4118,192
3021,5157,193
3022,3625,0
3023,9769,91
3024,638,166
3025,9799,71
3026,5043,31
3027,7641,23
3028,748,136
3029,7241,34
3030,2739,149
3031,8687,111
3032,941,17
3033,4443,148
3034,9727,44
3035,3042,88
3036,999,4
3037,7344,193
3038,6211,157
3039,8607,185
3040,9309,142
3041,3371,175
3042,5990,129
3043,5604,120
3044,5645,132
3045,1497,175
3046,9967,137
3047,7055,174
3048,3689,8
3049,7046,16
3050,6318,104
3051,7515,180
3052,112,99
3053,8751,120
3054,996,177
3055,7545,16
3056,3552,161
3057,1740,141
3058,5854,134
3059,5245,50
3060,9303,21
3061,8796,27
3062,2462,35
3063,9865,47
3064,594,48
3065,7322,44
3066,5671,121
3067,8158,145
3068,3138,89
3069,2779,50
3070,6138,164
3071,6556,113
3072,4313,162
3073,6977,147
3074,3730,80
3075,7733,96
3076,8254,153
3077,424,60
3078,1979,95
3079,9695,179
3080,6331,109
3081,1040,110
3082,1779,82
3083,4326,62
3084,5652,198
3085,9616,171
3086,421,144
3087,9607,5
3088,8010,26
3089,6367,17
3090,4785,139
3091,1592,122
3092,2846,191
3093,7701,187
3094,799,91
3095,4693,193
3096,6259,195
3097,6618,133
3098,102,182
3099,8747,180
3100,2325,97
3101,9722,60
3102,9404,133
3103,8194,175
3104,3947,167
3105,9959,61
3106,1492,44
3107,3823,137
3108,4000,89
3109,4727,114
3110,3739,130
3111,4279,164
3112,4894,90
3113,6503,160
3114,3481,101
3115,6736,189
3116,2377,199
3117,8252,71
3118,5714,14
3119,5950,7
3120,5958,167
3121,2319,135
3122,723,148
3123,7977,170
3124,3558,68
3125,5828,65
3126,3876,110
3127,2566,21
3128,6747,101
3129,626,198
3130,6191,61
3131,4365,186
3132,2906,78
3133,1370,121
3134,5078,158
3135,8397,67
3136,1294,130
3137,2502,7
3138,1790,175
3139,9577,98
3140,5923,129
3141,4103,14
3142,4399,59
3143,9269,125
3144,9121,51
3145,316,122
3146,8799,75
3147,8485,103
3148,3585,138
3149,2048,35
3150,8126,153
3151,3976,26
3152,8496,46
3153,8618,190
3154,964,122
3155,4856,112
3156,493,84
3157,1526,5
3158,9590,160
3159,4223,38
3160,1103,121
3161,5224,82
3162,2693,106
3163,727,41
3164,7866,63
3165,4677,63
3166,8896,120
3167,9730,187
3168,5995,57
3169,845,98
3170,9593,52
3171,5347,125
3172,8248,128
3173,5361,171
3174,3598,39
3175,7771,2
3176,3256,16
3177,6682,193
3178,992,94
3179,7622,20
3180,3680,51
3181,8780,60
3182,9756,68
3183,4846,40
3184,4600,7
3185,8795,82
3186,9205,137
3187,5999,173
3188,5895,18
3189,3623,173
3190,9960,131
3191,3487,56
3192,5707,44
3193,3182,97
3194,8375,44
3195,484,176
3196,3491,155
3197,2901,64
3198,6010,12
3199,8128,134
3200,6369,182
3201,5622,37
3202,5278,47
3203,8873,13
3204,3234,79
3205,8547,195
3206,4767,144
3207,5022,14
3208,3991,174
3209,751,102
3210,1462,187
3211,8603,172
3212,9966,177
3213,9546,68
3214,4999,164
3215,9375,74
3216,2984,50
3217,1304,45
3218,7809,115
3219,8917,116
3220,7725,152
3221,2282,96
3222,5984,172
3223,867,130
3224,2860,39
3225,8158,93
3226,6899,147
3227,1031,122
3228,2181,6
3229,4011,24
3230,3717,131
3231,2661,151
3232,9993,37
3233,8715,97
3234,7733,91
3235,1826,183
3236,6512,67
3237,1728,113
3238,3875,39
3239,7989,41
3240,7085,53
3241,2179,147
3242,9771,157
3243,7605,5
3244,6153,5
3245,385,165
3246,511,139
3247,4660,16
3248,8128,153
3249,6631,56
3250,1145,40
3251,8237,114
3252,5575,110
3253,8191,29
3254,8814,14
3255,5661,180
3256,7481,198
3257,8965,145
3258,6438,123
3259,2804,3
3260,6138,78
3261,7911,130
3262,6792,11
3263,4063,137
3264,6626,128
3265,9214,116
3266,5989,32
3267,219,187
3268,1999,106
3269,1090,197
3270,1782,58
3271,8396,99
3272,3099,32
3273,7597,8
3274,822,100
3275,9141,195
3276,2334,167
3277,4982,157
3278,2747,77
3279,5822,71
3280,8566,197
3281,1535,20
3282,4800,27
3283,6719,181
3284,3697,31
3285,4550,2
3286,688,165
3287,9455,128
3288,5240,185
3289,5072,160
3290,5079,110
3291,1512,51
3292,4450,85
3293,4766,82
3294,4833,71
3295,4573,44
3296,3331,70
3297,5245,0
3298,7015,32
3299,7102,56
3300,2356,151
3301,9240,134
3302,988,165
3303,4313,118
3304,2197,84
3305,4682,53
3306,2152,5
3307,1652,42
3308,128,81
3309,516,115
3310,6013,131
3311,1285,63
3312,9427,66
3313,5388,162
3314,941,199
3315,9783,45
3316,779,39
3317,8227,8
3318,6213,50
3319,4286,1
3320,6512,27
3321,8920,148
3322,5354,67
3323,2486,167
3324,930,99
3325,3656,64
3326,8894,181
3327,7990,161
3328,8946,198
3329,7224,160
3330,9694,108
3331,8138,150
3332,3551,5
3333,6286,86
3334,7407,98
3335,6073,198
3336,4646,77
3337,9825,127
3338,7753,31
3339,2848,165
3340,3925,85
3341,6578,94
3342,5503,98
3343,7390,118
3344,5176,132
3345,7059,137
3346,8730,39
3347,7225,69
3348,93,140
3349,4078,180
3350,2905,36
3351,5724,133
3352,3118,39
3353,1823,138
3354,3454,10
3355,1347,128
3356,3120,47
3357,2396,11
3358,8900,84
3359,2084,42
3360,8181,116
3361,8528,34
3362,5298,184
3363,7157,197
3364,7351,193
3365,7940,19
3366,7949,53
3367,6234,190
3368,8792,172
3369,7241,62
3370,9562,46
3371,4063,123
3372,1950,60
3373,3107,40
3374,3270,177
3375,8793,68
3376,9960,89
3377,4119,92
3378,6167,96
3379,6966,155
3380,6007,4
3381,9663,35
3382,2171,151
3383,9054,163
3384,7563,83
3385,7457,99
3386,1380,143
3387,6170,144
3388,8772,126
3389,7762,105
3390,5177,46
3391,7901,141
3392,5464,145
3393,5761,129
3394,4502,89
3395,8981,167
3396,349,17
3397,261,33
3398,3137,112
3399,5227,42
3400,4522,123
3401,2417,68
3402,4730,5
3403,3483,46
3404,1106,59
3405,13,60
3406,750,85
3407,537,87
3408,6018,86
3409,2066,23
3410,2667,7
3411,1943,26
3412,6453,35
3413,7671,172
3414,1189,147
3415,6456,92
3416,6867,93
3417,416,61
3418,7589,135
3419,9722,187
3420,9333,102
3421,4747,18
3422,1462,114
3423,3493,58
3424,2113,107
3425,9288,111
3426,3905,32
3427,4887,51
3428,101,37
3429,9998,107
3430,3995,117
3431,821,134
3432,4219,54
3433,3218,82
3434,9055,30
3435,4037,45
3436,2369,144
3437,2296,170
3438,7796,19
3439,6390,106
3440,5342,104
3441,4808,188
3442,5397,65
3443,1475,47
3444,628,6
3445,5453,176
3446,4143,30
3447,9932,135
3448,9167,143
3449,9192,32
3450,1435,78
3451,7527,55
3452,4171,80
3453,8066,74
3454,3129,11
3455,9093,97
3456,7342,12
3457,7814,87
3458,7222,159
3459,1187,25
3460,9171,77
3461,3868,141
3462,4757,63
3463,929,56
3464,4852,89
3465,9202,117
3466,7894,78
3467,6757,169
3468,519,162
3469,1045,123
3470,1704,135
3471,1477,85
3472,6587,155
3473,842,105
3474,5391,43
3475,4508,127
3476,5967,186
3477,6784,40
3478,3703,80
3479,5549,155
3480,3610,161
3481,2977,107
3482,3987,187
3483,7452,162
3484,8833,38
3485,3718,57
3486,5583,69
3487,7588,186
3488,5394,168
3489,8894,27
3490,2478,67
3491,8917,37
3492,1800,119
3493,5205,166
3494,3871,18
3495,3946,191
3496,7227,137
3497,3104,58
3498,7170,163
3499,7812,47
3500,6311,159
3501,1605,117
3502,5628,108
3503,980,158
3504,4588,58
3505,8927,21
3506,1710,140
3507,6776,169
3508,1378,78
3509,6750,29
3510,501,132
3511,3441,52
3512,5820,43
3513,2505,92
3514,3446,190
3515,1676,177
3516,3459,189
3517,2827,193
3518,7028,145
3519,9913,98
3520,4189,19
3521,9473,180
3522,1651,34
3523,5158,10
3524,3257,95
3525,982,199
3526,3728,52
3527,2298,44
3528,543,79
3529,319,189
3530,4094,102
3531,7354,89
3532,8047,13
3533,1099,54
3534,1573,131
3535,5959,35
3536,742,198
3537,8209,172
3538,9401,88
3539,1996,16
3540,5415,74
3541,154,15
3542,8457,190
3543,7104,112
3544,5058,102
3545,5283,118
3546,8906,110
3547,1892,199
3548,9099,111
3549,3914,66
3550,9309,2
3551,9711,179
3552,4434,40
3553,3347,130
3554,1518,107
3555,8205,1
3556,1440,98
3557,2993,7
3558,8420,97
3559,5759,109
3560,6016,51
3561,3243,125
3562,8763,94
3563,3876,106
3564,2673,95
3565,365,26
3566,7174,109
3567,9122,28
3568,345,142
3569,9515,141
3570,3705,9
3571,460,26
3572,294,102
3573,4551,168
3574,8206,59
3575,2745,139
3576,4019,76
3577,9836,158
3578,1198,68
3579,9063,60
3580,8630,13
3581,8494,110
3582,432,20
3583,9668,78
3584,7622,106
3585,3959,133
3586,112,119
3587,4390,79
3588,6787,99
3589,5865,47
3590,2356,190
3591,3746,60
3592,7639,18
3593,2940,141
3594,1915,70
3595,5705,98
3596,1323,72
3597,6365,156
3598,7422,61
3599,3672,40
3600,2106,150
3601,9523,99
3602,1149,85
3603,1150,69
3604,7257,47
3605,1941,132
3606,3365,22
3607,9851,49
3608,830,171
3609,8801,53
3610,8378,117
3611,4899,56
3612,1769,13
3613,7614,194
3614,3014,144
3615,8663,160
3616,4907,63
3617,6624,135
3618,1427,70
3619,6923,67
3620,6906,144
3621,8005,145
3622,1627,70
3623,5023,151
3624,9255,98
3625,9271,165
3626,8893,117
3627,5537,17
3628,6089,115
3629,3033,66
3630,3950,184
3631,6810,97
3632,9786,190
3633,5812,138
3634,1505,197
3635,6457,82
3636,1491,89
3637,5619,22
3638,3478,195
3639,817,154
3640,2444,107
3641,6522,58
3642,2040,34
3643,7420,189
3644,4242,55
3645,7569,165
3646,7119,137
3647,7651,59
3648,170,7
3649,8945,126
3650,5148,29
3651,5168,199
3652,5874,190
3653,3953,197
3654,9957,30
3655,930,146
3656,9424,53
3657,3637,71
3658,1417,112
3659,3402,72
3660,537,12
3661,3072,152
3662,8825,119
3663,7283,113
